SKU,Product Name,Category,Dosage Form,Strength,Package Size,Batch Number,Manufacturing Date,Expiration Date,Unit Cost,Selling Price,Stock In,Stock Out,Stock Balance,Distributor ID,Distributor Name,Country,Distributor Type,Order Date,Quantity Ordered,Total Order Cost,Order Status,Payment Status,Shipping Date,Delivery Date,Transaction Date,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast
SKU_138,Medicine_SKU_138,Painkiller,Syrup,315mg,293ml,BN6049,2023-05-29,2025-12-30,44.36,84.92,0,96,-87,DIST_19,Distributor_DIST_19,UK,Wholesale,2024-03-24,83,7048.360000000001,Canceled,Unpaid,2024-03-26,2024-03-29,2024-03-31,Summer,0,0,50,94,95,79.66666666666667,239
SKU_139,Medicine_SKU_139,Painkiller,Syrup,90mg,394ml,BN7043,2022-12-19,2025-12-18,19.12,35.35,0,31,-84,DIST_7,Distributor_DIST_7,Germany,Pharmacy,2024-03-22,81,2863.35,Pending,Partially Paid,2024-03-26,2024-03-31,2024-03-31,Summer,0,0,77,93,73,81.0,243
SKU_140,Medicine_SKU_140,Antifungal,Syrup,138mg,141ml,BN3802,2023-04-27,2024-05-07,30.43,45.96,0,70,-45,DIST_12,Distributor_DIST_12,UK,Pharmacy,2024-03-15,191,8778.36,Canceled,Paid,2024-03-20,2024-03-26,2024-03-31,Summer,0,0,10,82,25,39.0,117
SKU_141,Medicine_SKU_141,Antibiotic,Injection,496mg,376ml,BN9549,2022-12-01,2025-08-02,37.84,75.54,0,83,-167,DIST_16,Distributor_DIST_16,USA,Hospital,2024-03-24,18,1359.72,Shipped,Paid,2024-03-29,2024-04-05,2024-03-31,Summer,0,1,52,98,29,59.666666666666664,179
SKU_142,Medicine_SKU_142,Antiviral,Syrup,431mg,337ml,BN8443,2023-07-10,2025-12-10,19.72,37.43,0,42,104,DIST_39,Distributor_DIST_39,UK,Retail,2024-03-29,57,2133.5099999999998,Delivered,Partially Paid,2024-03-30,2024-04-05,2024-03-31,Summer,0,0,47,80,90,72.33333333333333,217
SKU_143,Medicine_SKU_143,Antiviral,Syrup,361mg,342ml,BN1283,2023-08-15,2025-01-03,32.25,64.31,0,94,-65,DIST_26,Distributor_DIST_26,UK,Wholesale,2024-03-22,135,8681.85,Pending,Unpaid,2024-03-24,2024-04-01,2024-03-31,Summer,0,0,54,58,16,42.666666666666664,128
SKU_144,Medicine_SKU_144,Antiviral,Capsule,257mg,281ml,BN5872,2023-05-30,2024-08-18,34.1,47.4,0,35,113,DIST_14,Distributor_DIST_14,France,Pharmacy,2024-03-25,64,3033.6,Delivered,Paid,2024-03-26,2024-03-28,2024-03-31,Summer,0,0,24,62,24,36.666666666666664,110
SKU_145,Medicine_SKU_145,Antiviral,Capsule,396mg,415ml,BN7017,2023-09-13,2025-01-29,30.17,45.97,0,20,-3,DIST_16,Distributor_DIST_16,Japan,Wholesale,2024-03-16,70,3217.9,Pending,Partially Paid,2024-03-18,2024-03-27,2024-03-31,Summer,0,0,52,63,46,53.666666666666664,161
SKU_146,Medicine_SKU_146,Antiviral,Injection,117mg,492ml,BN7752,2023-01-28,2025-06-04,29.24,43.0,0,66,3,DIST_40,Distributor_DIST_40,USA,Retail,2024-03-24,133,5719.0,Delivered,Partially Paid,2024-03-29,2024-04-07,2024-03-31,Summer,0,0,72,90,85,82.33333333333333,247
SKU_147,Medicine_SKU_147,Antiviral,Syrup,188mg,282ml,BN5903,2022-12-17,2025-01-30,28.23,38.61,0,14,-111,DIST_8,Distributor_DIST_8,UK,Wholesale,2024-03-13,127,4903.47,Shipped,Unpaid,2024-03-16,2024-03-23,2024-03-31,Summer,0,1,73,42,7,40.666666666666664,122
SKU_148,Medicine_SKU_148,Antibiotic,Capsule,300mg,463ml,BN9070,2022-12-19,2025-11-05,33.93,61.36,0,90,53,DIST_48,Distributor_DIST_48,USA,Wholesale,2024-03-13,135,8283.6,Delivered,Partially Paid,2024-03-16,2024-03-18,2024-03-31,Summer,0,0,70,87,18,58.333333333333336,175
SKU_149,Medicine_SKU_149,Antibiotic,Syrup,266mg,247ml,BN7087,2023-04-02,2024-12-01,47.2,83.85,0,20,-65,DIST_7,Distributor_DIST_7,UK,Pharmacy,2024-03-16,11,922.3499999999999,Shipped,Partially Paid,2024-03-20,2024-03-23,2024-03-31,Summer,0,0,63,15,62,46.666666666666664,140
SKU_150,Medicine_SKU_150,Antiviral,Injection,241mg,194ml,BN4779,2023-08-17,2026-07-25,39.29,57.64,0,49,158,DIST_25,Distributor_DIST_25,Japan,Hospital,2024-03-25,172,9914.08,Delivered,Paid,2024-03-27,2024-03-31,2024-03-31,Summer,0,1,32,61,74,55.666666666666664,167
SKU_1,Medicine_SKU_1,Antifungal,Injection,66mg,423ml,BN9023,2023-06-09,2025-02-26,7.97,11.35,230,89,97,DIST_42,Distributor_DIST_42,USA,Wholesale,2024-04-16,196,2224.6,Delivered,Partially Paid,2024-04-17,2024-04-27,2024-04-30,Summer,0,0,94,84,52,76.66666666666667,230
SKU_2,Medicine_SKU_2,Antifungal,Capsule,391mg,379ml,BN3229,2023-04-20,2024-07-26,6.83,9.41,101,88,41,DIST_12,Distributor_DIST_12,India,Wholesale,2024-04-14,28,263.48,Canceled,Partially Paid,2024-04-17,2024-04-22,2024-04-30,Summer,0,0,15,65,21,33.666666666666664,101
SKU_3,Medicine_SKU_3,Antifungal,Injection,394mg,240ml,BN8491,2023-03-08,2025-11-07,5.3,7.64,129,9,174,DIST_13,Distributor_DIST_13,India,Retail,2024-04-15,98,748.7199999999999,Canceled,Partially Paid,2024-04-17,2024-04-23,2024-04-30,Summer,0,0,12,20,97,43.0,129
SKU_4,Medicine_SKU_4,Antiviral,Injection,81mg,358ml,BN2214,2023-10-10,2026-01-23,30.43,48.96,156,45,168,DIST_41,Distributor_DIST_41,USA,Retail,2024-04-13,49,2399.04,Canceled,Partially Paid,2024-04-18,2024-04-24,2024-04-30,Summer,0,0,69,29,58,52.0,156
SKU_5,Medicine_SKU_5,Antifungal,Injection,385mg,253ml,BN8910,2022-12-20,2024-09-22,25.35,36.18,158,18,60,DIST_5,Distributor_DIST_5,UK,Hospital,2024-04-28,174,6295.32,Delivered,Partially Paid,2024-05-02,2024-05-12,2024-04-30,Summer,0,0,95,15,48,52.666666666666664,158
SKU_6,Medicine_SKU_6,Painkiller,Tablet,308mg,134ml,BN4132,2023-07-21,2025-06-30,33.45,49.87,120,87,12,DIST_14,Distributor_DIST_14,Japan,Wholesale,2024-04-11,152,7580.24,Pending,Partially Paid,2024-04-13,2024-04-18,2024-04-30,Summer,0,0,62,35,23,40.0,120
SKU_7,Medicine_SKU_7,Antiviral,Tablet,477mg,245ml,BN2583,2023-08-06,2024-10-05,26.37,35.86,175,61,137,DIST_34,Distributor_DIST_34,USA,Pharmacy,2024-04-17,129,4625.94,Delivered,Unpaid,2024-04-21,2024-05-01,2024-04-30,Summer,1,0,48,83,44,58.333333333333336,175
SKU_8,Medicine_SKU_8,Painkiller,Injection,256mg,250ml,BN1481,2023-09-26,2025-07-23,31.65,49.69,122,92,124,DIST_6,Distributor_DIST_6,USA,Hospital,2024-04-29,42,2086.98,Canceled,Paid,2024-04-30,2024-05-09,2024-04-30,Summer,0,1,39,47,36,40.666666666666664,122
SKU_9,Medicine_SKU_9,Antibiotic,Capsule,146mg,386ml,BN1023,2023-01-18,2025-12-12,36.2,64.39,163,87,-60,DIST_29,Distributor_DIST_29,USA,Pharmacy,2024-04-10,191,12298.49,Pending,Paid,2024-04-12,2024-04-17,2024-04-30,Summer,0,1,47,96,20,54.333333333333336,163
SKU_10,Medicine_SKU_10,Antifungal,Injection,408mg,212ml,BN9830,2023-05-20,2026-05-06,38.37,48.41,134,43,53,DIST_8,Distributor_DIST_8,India,Pharmacy,2024-04-17,73,3533.93,Canceled,Paid,2024-04-21,2024-04-27,2024-04-30,Summer,0,0,45,49,40,44.666666666666664,134
SKU_11,Medicine_SKU_11,Painkiller,Capsule,281mg,457ml,BN4240,2023-01-03,2025-07-08,27.3,52.46,127,10,5,DIST_43,Distributor_DIST_43,UK,Hospital,2024-04-24,50,2623.0,Shipped,Partially Paid,2024-04-27,2024-05-03,2024-04-30,Summer,0,1,40,81,6,42.333333333333336,127
SKU_12,Medicine_SKU_12,Painkiller,Syrup,232mg,141ml,BN4852,2022-12-26,2024-07-31,6.1,11.57,171,9,177,DIST_30,Distributor_DIST_30,UK,Pharmacy,2024-04-22,19,219.83,Delivered,Unpaid,2024-04-25,2024-05-05,2024-04-30,Summer,0,0,68,13,90,57.0,171
SKU_13,Medicine_SKU_13,Painkiller,Syrup,321mg,332ml,BN1547,2023-08-30,2026-06-04,33.61,64.61,237,16,158,DIST_19,Distributor_DIST_19,UK,Wholesale,2024-04-28,199,12857.39,Canceled,Partially Paid,2024-04-29,2024-05-09,2024-04-30,Summer,0,0,58,83,96,79.0,237
SKU_14,Medicine_SKU_14,Painkiller,Syrup,447mg,192ml,BN1146,2023-09-23,2026-05-20,26.83,45.66,215,47,124,DIST_15,Distributor_DIST_15,UK,Pharmacy,2024-04-20,163,7442.579999999999,Shipped,Unpaid,2024-04-24,2024-04-27,2024-04-30,Summer,0,0,95,44,76,71.66666666666667,215
SKU_15,Medicine_SKU_15,Antibiotic,Syrup,206mg,499ml,BN3209,2023-03-04,2025-02-06,44.2,77.7,141,57,150,DIST_41,Distributor_DIST_41,UK,Pharmacy,2024-04-18,50,3885.0,Shipped,Unpaid,2024-04-21,2024-04-29,2024-04-30,Summer,1,1,49,67,25,47.0,141
SKU_16,Medicine_SKU_16,Antifungal,Capsule,77mg,210ml,BN2128,2023-06-03,2025-01-19,31.68,56.01,117,42,153,DIST_41,Distributor_DIST_41,India,Retail,2024-04-13,151,8457.51,Pending,Paid,2024-04-17,2024-04-26,2024-04-30,Summer,0,0,43,42,32,39.0,117
SKU_17,Medicine_SKU_17,Antifungal,Injection,256mg,479ml,BN6584,2023-09-12,2026-08-22,30.84,58.51,156,22,2,DIST_18,Distributor_DIST_18,Japan,Retail,2024-04-16,24,1404.24,Delivered,Paid,2024-04-18,2024-04-23,2024-04-30,Summer,0,0,63,85,8,52.0,156
SKU_18,Medicine_SKU_18,Antiviral,Tablet,402mg,203ml,BN3090,2023-08-08,2026-02-13,25.67,37.87,75,100,20,DIST_8,Distributor_DIST_8,Germany,Retail,2024-04-19,121,4582.2699999999995,Shipped,Partially Paid,2024-04-24,2024-04-26,2024-04-30,Summer,0,0,33,5,37,25.0,75
SKU_19,Medicine_SKU_19,Antifungal,Tablet,123mg,337ml,BN6179,2023-10-03,2026-03-25,35.87,64.84,152,8,13,DIST_12,Distributor_DIST_12,USA,Hospital,2024-04-29,66,4279.4400000000005,Shipped,Unpaid,2024-05-01,2024-05-03,2024-04-30,Summer,0,0,66,69,17,50.666666666666664,152
SKU_20,Medicine_SKU_20,Antibiotic,Injection,59mg,252ml,BN5035,2023-04-19,2025-09-25,17.34,25.93,141,32,253,DIST_26,Distributor_DIST_26,India,Pharmacy,2024-04-22,147,3811.71,Shipped,Unpaid,2024-04-24,2024-04-30,2024-04-30,Summer,0,0,35,63,43,47.0,141
SKU_21,Medicine_SKU_21,Painkiller,Syrup,457mg,118ml,BN7379,2023-05-21,2024-07-29,43.05,52.95,127,40,68,DIST_46,Distributor_DIST_46,Japan,Retail,2024-04-26,186,9848.7,Canceled,Unpaid,2024-04-30,2024-05-04,2024-04-30,Summer,0,0,48,36,43,42.333333333333336,127
SKU_22,Medicine_SKU_22,Antifungal,Capsule,70mg,168ml,BN5972,2023-07-20,2024-09-30,46.06,58.85,129,39,141,DIST_29,Distributor_DIST_29,Germany,Retail,2024-04-16,67,3942.9500000000003,Shipped,Partially Paid,2024-04-20,2024-04-30,2024-04-30,Summer,0,0,72,45,12,43.0,129
SKU_23,Medicine_SKU_23,Antibiotic,Tablet,304mg,118ml,BN9482,2023-07-09,2025-04-22,44.68,81.75,148,10,59,DIST_5,Distributor_DIST_5,USA,Retail,2024-04-29,58,4741.5,Delivered,Partially Paid,2024-05-01,2024-05-03,2024-04-30,Summer,0,0,67,11,70,49.333333333333336,148
SKU_24,Medicine_SKU_24,Antiviral,Syrup,352mg,251ml,BN4269,2023-04-28,2026-04-18,48.26,86.92,197,66,123,DIST_29,Distributor_DIST_29,Germany,Wholesale,2024-04-22,119,10343.48,Canceled,Unpaid,2024-04-24,2024-05-04,2024-04-30,Summer,0,0,45,58,94,65.66666666666667,197
SKU_25,Medicine_SKU_25,Antifungal,Capsule,142mg,403ml,BN5222,2023-03-10,2025-03-26,15.92,23.17,204,91,-58,DIST_14,Distributor_DIST_14,India,Retail,2024-04-11,31,718.2700000000001,Shipped,Unpaid,2024-04-15,2024-04-25,2024-04-30,Summer,0,1,76,73,55,68.0,204
SKU_26,Medicine_SKU_26,Painkiller,Syrup,249mg,442ml,BN6034,2023-04-29,2026-02-13,20.47,30.58,199,55,176,DIST_27,Distributor_DIST_27,France,Pharmacy,2024-04-23,12,366.96,Canceled,Partially Paid,2024-04-26,2024-05-01,2024-04-30,Summer,0,0,62,95,42,66.33333333333333,199
SKU_27,Medicine_SKU_27,Antibiotic,Tablet,122mg,204ml,BN9145,2023-05-21,2025-01-14,8.02,12.25,179,49,170,DIST_47,Distributor_DIST_47,France,Wholesale,2024-04-25,41,502.25,Shipped,Unpaid,2024-04-26,2024-04-28,2024-04-30,Summer,0,1,12,86,81,59.666666666666664,179
SKU_28,Medicine_SKU_28,Antiviral,Injection,51mg,130ml,BN5701,2023-02-11,2025-07-13,49.72,95.95,153,68,40,DIST_49,Distributor_DIST_49,USA,Retail,2024-04-20,118,11322.1,Delivered,Paid,2024-04-25,2024-05-05,2024-04-30,Summer,0,0,45,92,16,51.0,153
SKU_29,Medicine_SKU_29,Painkiller,Syrup,426mg,408ml,BN2355,2023-09-12,2024-11-05,13.04,17.67,41,34,191,DIST_6,Distributor_DIST_6,UK,Retail,2024-04-10,71,1254.5700000000002,Pending,Paid,2024-04-12,2024-04-15,2024-04-30,Summer,0,0,17,7,17,13.666666666666666,41
SKU_30,Medicine_SKU_30,Antifungal,Capsule,272mg,496ml,BN3322,2023-02-10,2025-01-29,16.08,27.03,160,69,156,DIST_16,Distributor_DIST_16,Japan,Hospital,2024-04-28,92,2486.76,Pending,Unpaid,2024-04-29,2024-05-04,2024-04-30,Summer,0,1,66,68,26,53.333333333333336,160
SKU_31,Medicine_SKU_31,Antibiotic,Capsule,464mg,417ml,BN4184,2023-08-02,2026-05-12,46.71,86.5,203,99,3,DIST_20,Distributor_DIST_20,UK,Hospital,2024-04-13,122,10553.0,Shipped,Paid,2024-04-18,2024-04-26,2024-04-30,Summer,0,0,83,70,50,67.66666666666667,203
SKU_32,Medicine_SKU_32,Antiviral,Syrup,337mg,223ml,BN5053,2023-07-29,2026-07-10,14.99,27.45,170,52,26,DIST_47,Distributor_DIST_47,USA,Hospital,2024-04-12,107,2937.15,Pending,Partially Paid,2024-04-17,2024-04-21,2024-04-30,Summer,0,0,67,21,82,56.666666666666664,170
SKU_33,Medicine_SKU_33,Painkiller,Syrup,113mg,262ml,BN8557,2023-06-10,2025-01-23,47.52,67.09,191,64,113,DIST_10,Distributor_DIST_10,Germany,Wholesale,2024-04-12,140,9392.6,Delivered,Partially Paid,2024-04-14,2024-04-21,2024-04-30,Summer,0,0,69,53,69,63.666666666666664,191
SKU_34,Medicine_SKU_34,Painkiller,Tablet,115mg,115ml,BN5772,2023-01-21,2025-07-14,24.34,30.73,114,86,118,DIST_25,Distributor_DIST_25,Japan,Wholesale,2024-04-13,148,4548.04,Delivered,Paid,2024-04-16,2024-04-22,2024-04-30,Summer,0,0,30,16,68,38.0,114
SKU_35,Medicine_SKU_35,Antifungal,Tablet,414mg,409ml,BN8565,2023-07-16,2024-12-23,6.24,7.95,157,91,59,DIST_13,Distributor_DIST_13,UK,Retail,2024-04-21,116,922.2,Pending,Partially Paid,2024-04-24,2024-04-26,2024-04-30,Summer,0,1,64,31,62,52.333333333333336,157
SKU_36,Medicine_SKU_36,Antiviral,Injection,204mg,182ml,BN8973,2023-07-10,2026-01-26,22.45,35.37,103,69,-24,DIST_47,Distributor_DIST_47,USA,Hospital,2024-04-22,164,5800.679999999999,Shipped,Paid,2024-04-27,2024-05-01,2024-04-30,Summer,0,0,33,50,20,34.333333333333336,103
SKU_37,Medicine_SKU_37,Painkiller,Capsule,51mg,372ml,BN9923,2023-01-19,2024-10-03,46.12,60.41,180,14,130,DIST_1,Distributor_DIST_1,UK,Retail,2024-04-24,141,8517.81,Pending,Partially Paid,2024-04-28,2024-04-30,2024-04-30,Summer,0,0,17,89,74,60.0,180
SKU_38,Medicine_SKU_38,Painkiller,Capsule,294mg,403ml,BN4254,2023-08-20,2024-09-09,42.04,62.0,135,71,79,DIST_45,Distributor_DIST_45,USA,Hospital,2024-04-15,120,7440.0,Pending,Paid,2024-04-18,2024-04-24,2024-04-30,Summer,0,0,25,32,78,45.0,135
SKU_39,Medicine_SKU_39,Antiviral,Tablet,354mg,188ml,BN5007,2023-03-22,2026-03-05,26.31,45.46,147,54,174,DIST_42,Distributor_DIST_42,UK,Wholesale,2024-04-25,175,7955.5,Shipped,Paid,2024-04-29,2024-05-08,2024-04-30,Summer,0,0,27,94,26,49.0,147
SKU_40,Medicine_SKU_40,Antiviral,Syrup,203mg,441ml,BN4759,2023-02-05,2025-10-08,6.57,12.19,191,67,83,DIST_20,Distributor_DIST_20,France,Retail,2024-04-17,143,1743.1699999999998,Shipped,Partially Paid,2024-04-20,2024-04-29,2024-04-30,Summer,0,0,90,8,93,63.666666666666664,191
SKU_41,Medicine_SKU_41,Antibiotic,Injection,480mg,363ml,BN6176,2023-01-27,2025-01-11,46.18,90.94,193,87,108,DIST_50,Distributor_DIST_50,India,Wholesale,2024-04-16,23,2091.62,Canceled,Partially Paid,2024-04-17,2024-04-27,2024-04-30,Summer,0,0,43,81,69,64.33333333333333,193
SKU_42,Medicine_SKU_42,Antiviral,Tablet,98mg,232ml,BN5542,2023-02-24,2026-02-11,25.11,43.04,215,59,115,DIST_10,Distributor_DIST_10,France,Retail,2024-04-17,116,4992.64,Pending,Partially Paid,2024-04-21,2024-04-28,2024-04-30,Summer,1,0,68,48,99,71.66666666666667,215
SKU_43,Medicine_SKU_43,Antiviral,Syrup,158mg,347ml,BN3460,2023-09-02,2024-09-01,29.86,47.08,162,93,111,DIST_12,Distributor_DIST_12,France,Wholesale,2024-04-18,54,2542.3199999999997,Canceled,Paid,2024-04-22,2024-04-25,2024-04-30,Summer,0,1,68,34,60,54.0,162
SKU_44,Medicine_SKU_44,Antifungal,Tablet,238mg,135ml,BN2714,2023-06-18,2025-04-09,34.51,42.99,80,12,189,DIST_31,Distributor_DIST_31,Japan,Hospital,2024-04-28,122,5244.780000000001,Shipped,Partially Paid,2024-05-01,2024-05-08,2024-04-30,Summer,0,0,46,15,19,26.666666666666668,80
SKU_45,Medicine_SKU_45,Antibiotic,Injection,395mg,454ml,BN9681,2023-02-11,2025-05-25,49.8,94.19,182,18,174,DIST_5,Distributor_DIST_5,USA,Pharmacy,2024-04-28,68,6404.92,Delivered,Partially Paid,2024-04-30,2024-05-07,2024-04-30,Summer,0,1,89,6,87,60.666666666666664,182
SKU_46,Medicine_SKU_46,Antiviral,Capsule,239mg,359ml,BN3510,2022-12-26,2024-04-22,42.8,61.93,130,12,249,DIST_6,Distributor_DIST_6,Japan,Wholesale,2024-04-13,122,7555.46,Delivered,Partially Paid,2024-04-15,2024-04-23,2024-04-30,Summer,0,1,16,45,69,43.333333333333336,130
SKU_47,Medicine_SKU_47,Antibiotic,Injection,269mg,348ml,BN9924,2023-09-21,2025-05-17,42.46,71.89,153,15,246,DIST_31,Distributor_DIST_31,Germany,Pharmacy,2024-04-21,101,7260.89,Delivered,Unpaid,2024-04-25,2024-05-05,2024-04-30,Summer,0,0,32,81,40,51.0,153
SKU_48,Medicine_SKU_48,Antifungal,Tablet,166mg,342ml,BN7724,2023-10-04,2026-05-13,32.42,53.08,107,34,164,DIST_7,Distributor_DIST_7,France,Retail,2024-04-25,141,7484.28,Delivered,Partially Paid,2024-04-28,2024-05-05,2024-04-30,Summer,0,0,69,6,32,35.666666666666664,107
SKU_49,Medicine_SKU_49,Antiviral,Injection,309mg,352ml,BN5196,2023-04-29,2026-02-23,31.55,60.83,178,66,105,DIST_50,Distributor_DIST_50,Germany,Wholesale,2024-04-10,121,7360.429999999999,Canceled,Unpaid,2024-04-15,2024-04-25,2024-04-30,Summer,0,0,10,71,97,59.333333333333336,178
SKU_50,Medicine_SKU_50,Antibiotic,Capsule,353mg,458ml,BN8852,2023-08-17,2025-11-02,19.46,35.18,184,33,12,DIST_18,Distributor_DIST_18,USA,Hospital,2024-04-12,125,4397.5,Canceled,Paid,2024-04-15,2024-04-25,2024-04-30,Summer,0,0,87,31,66,61.333333333333336,184
SKU_51,Medicine_SKU_51,Antiviral,Capsule,73mg,468ml,BN4724,2023-01-11,2025-08-13,19.5,28.94,162,19,35,DIST_6,Distributor_DIST_6,USA,Wholesale,2024-04-20,107,3096.58,Delivered,Partially Paid,2024-04-22,2024-04-30,2024-04-30,Summer,1,0,36,31,95,54.0,162
SKU_52,Medicine_SKU_52,Antibiotic,Syrup,358mg,295ml,BN2960,2023-08-06,2025-11-16,9.84,18.92,165,71,88,DIST_27,Distributor_DIST_27,France,Wholesale,2024-04-17,67,1267.64,Shipped,Paid,2024-04-22,2024-04-27,2024-04-30,Summer,0,0,31,59,75,55.0,165
SKU_53,Medicine_SKU_53,Painkiller,Tablet,475mg,165ml,BN3054,2023-07-30,2024-09-21,40.56,48.99,160,32,265,DIST_39,Distributor_DIST_39,Germany,Hospital,2024-04-27,174,8524.26,Canceled,Partially Paid,2024-05-02,2024-05-07,2024-04-30,Summer,0,1,46,26,88,53.333333333333336,160
SKU_54,Medicine_SKU_54,Antifungal,Tablet,124mg,266ml,BN3014,2023-05-02,2025-07-22,14.31,22.77,167,71,-44,DIST_26,Distributor_DIST_26,France,Retail,2024-04-27,146,3324.42,Pending,Unpaid,2024-04-28,2024-05-03,2024-04-30,Summer,0,1,34,70,63,55.666666666666664,167
SKU_55,Medicine_SKU_55,Painkiller,Tablet,290mg,393ml,BN3762,2023-06-14,2025-11-06,5.74,8.12,120,51,-12,DIST_49,Distributor_DIST_49,India,Wholesale,2024-04-18,15,121.79999999999998,Pending,Unpaid,2024-04-19,2024-04-26,2024-04-30,Summer,0,0,28,48,44,40.0,120
SKU_56,Medicine_SKU_56,Antifungal,Capsule,119mg,306ml,BN6224,2023-03-17,2024-04-10,33.7,43.2,161,76,212,DIST_34,Distributor_DIST_34,Germany,Wholesale,2024-04-16,73,3153.6000000000004,Shipped,Paid,2024-04-19,2024-04-24,2024-04-30,Summer,0,0,83,28,50,53.666666666666664,161
SKU_57,Medicine_SKU_57,Antifungal,Tablet,339mg,372ml,BN8519,2023-06-24,2024-06-28,34.13,59.53,200,76,149,DIST_33,Distributor_DIST_33,India,Hospital,2024-04-25,172,10239.16,Delivered,Unpaid,2024-04-28,2024-05-02,2024-04-30,Summer,0,0,89,19,92,66.66666666666667,200
SKU_58,Medicine_SKU_58,Painkiller,Injection,436mg,466ml,BN9089,2023-05-07,2024-09-29,33.39,42.55,104,94,194,DIST_14,Distributor_DIST_14,USA,Pharmacy,2024-04-14,149,6339.95,Shipped,Unpaid,2024-04-16,2024-04-22,2024-04-30,Summer,0,1,56,15,33,34.666666666666664,104
SKU_59,Medicine_SKU_59,Antibiotic,Capsule,276mg,356ml,BN6699,2023-04-17,2026-01-29,44.15,81.23,147,5,181,DIST_16,Distributor_DIST_16,France,Pharmacy,2024-04-26,184,14946.320000000002,Shipped,Unpaid,2024-04-29,2024-05-05,2024-04-30,Summer,0,1,48,55,44,49.0,147
SKU_60,Medicine_SKU_60,Antiviral,Capsule,241mg,248ml,BN7938,2023-05-16,2026-01-16,49.03,87.04,77,66,132,DIST_17,Distributor_DIST_17,Germany,Wholesale,2024-04-26,32,2785.28,Shipped,Paid,2024-04-30,2024-05-03,2024-04-30,Summer,0,0,7,23,47,25.666666666666668,77
SKU_61,Medicine_SKU_61,Antiviral,Capsule,340mg,499ml,BN6029,2023-09-28,2024-10-07,14.03,19.77,142,17,214,DIST_23,Distributor_DIST_23,USA,Wholesale,2024-04-10,71,1403.67,Pending,Paid,2024-04-13,2024-04-18,2024-04-30,Summer,0,1,46,37,59,47.333333333333336,142
SKU_62,Medicine_SKU_62,Antifungal,Injection,445mg,354ml,BN4758,2023-07-27,2024-12-23,47.07,65.73,124,45,75,DIST_21,Distributor_DIST_21,France,Pharmacy,2024-04-21,114,7493.22,Delivered,Unpaid,2024-04-25,2024-04-27,2024-04-30,Summer,0,1,15,96,13,41.333333333333336,124
SKU_63,Medicine_SKU_63,Painkiller,Syrup,325mg,367ml,BN7098,2023-03-02,2025-02-09,5.17,7.69,209,74,154,DIST_44,Distributor_DIST_44,UK,Pharmacy,2024-04-14,47,361.43,Shipped,Partially Paid,2024-04-19,2024-04-25,2024-04-30,Summer,0,0,93,59,57,69.66666666666667,209
SKU_64,Medicine_SKU_64,Antiviral,Injection,361mg,169ml,BN6709,2023-03-29,2026-03-28,29.28,39.55,203,99,-18,DIST_12,Distributor_DIST_12,Germany,Retail,2024-04-19,70,2768.5,Pending,Paid,2024-04-24,2024-04-29,2024-04-30,Summer,0,0,78,27,98,67.66666666666667,203
SKU_65,Medicine_SKU_65,Painkiller,Capsule,169mg,107ml,BN7828,2022-12-25,2024-04-05,11.07,15.43,174,92,16,DIST_45,Distributor_DIST_45,UK,Pharmacy,2024-04-17,69,1064.67,Shipped,Unpaid,2024-04-20,2024-04-28,2024-04-30,Summer,0,1,91,13,70,58.0,174
SKU_66,Medicine_SKU_66,Antifungal,Injection,297mg,322ml,BN3285,2023-08-30,2025-06-25,20.04,28.09,160,30,9,DIST_32,Distributor_DIST_32,UK,Wholesale,2024-04-21,133,3735.97,Canceled,Paid,2024-04-25,2024-04-29,2024-04-30,Summer,0,0,66,51,43,53.333333333333336,160
SKU_67,Medicine_SKU_67,Antiviral,Capsule,134mg,476ml,BN1222,2023-04-16,2025-05-16,40.95,65.06,254,89,142,DIST_16,Distributor_DIST_16,USA,Hospital,2024-04-28,44,2862.6400000000003,Shipped,Paid,2024-05-03,2024-05-13,2024-04-30,Summer,1,0,85,73,96,84.66666666666667,254
SKU_68,Medicine_SKU_68,Antibiotic,Capsule,396mg,351ml,BN7954,2023-09-27,2026-01-07,18.87,26.77,206,70,-22,DIST_8,Distributor_DIST_8,Germany,Hospital,2024-04-27,181,4845.37,Shipped,Paid,2024-05-01,2024-05-08,2024-04-30,Summer,0,0,70,52,84,68.66666666666667,206
SKU_69,Medicine_SKU_69,Antifungal,Capsule,325mg,401ml,BN1555,2023-06-13,2025-06-29,49.7,85.69,117,37,-4,DIST_7,Distributor_DIST_7,Japan,Hospital,2024-04-19,77,6598.13,Canceled,Unpaid,2024-04-24,2024-05-04,2024-04-30,Summer,0,0,73,5,39,39.0,117
SKU_70,Medicine_SKU_70,Painkiller,Injection,137mg,265ml,BN4928,2023-06-07,2025-12-02,9.96,13.98,178,19,203,DIST_26,Distributor_DIST_26,France,Wholesale,2024-04-23,19,265.62,Delivered,Paid,2024-04-25,2024-04-29,2024-04-30,Summer,0,0,11,80,87,59.333333333333336,178
SKU_71,Medicine_SKU_71,Antibiotic,Injection,141mg,462ml,BN7261,2023-05-16,2026-03-18,43.54,72.37,101,17,43,DIST_15,Distributor_DIST_15,USA,Hospital,2024-04-21,58,4197.46,Pending,Paid,2024-04-23,2024-04-26,2024-04-30,Summer,0,0,55,23,23,33.666666666666664,101
