SKU,Stock In,Stock Out,Stock Balance,Days_Until_Expiry,Lead_Time,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast,Order_Day,Order_Month,Order_Weekday,Days_Since_Last_Order
43,87,96,0,279,5,1,0,0,50,94,95,79.66666666666667,239,24,3,6,6.0
44,84,31,53,267,9,1,0,0,77,93,73,81.0,243,22,3,4,-2.0
46,45,70,0,-323,11,1,0,0,10,82,25,39.0,117,15,3,4,-7.0
47,167,83,84,129,12,1,0,1,52,98,29,59.666666666666664,179,24,3,6,9.0
48,0,42,0,259,7,1,0,0,47,80,90,72.33333333333333,217,29,3,4,5.0
49,65,94,0,-82,10,1,0,0,54,58,16,42.666666666666664,128,22,3,4,-7.0
50,0,35,0,-220,3,1,0,0,24,62,24,36.666666666666664,110,25,3,0,3.0
51,3,20,0,-56,11,1,0,0,52,63,46,53.666666666666664,161,16,3,5,-9.0
52,0,66,0,70,14,1,0,0,72,90,85,82.33333333333333,247,24,3,6,8.0
53,111,14,97,-55,10,1,0,1,73,42,7,40.666666666666664,122,13,3,2,-11.0
54,0,90,0,224,5,1,0,0,70,87,18,58.333333333333336,175,13,3,2,0.0
55,65,20,45,-115,7,1,0,0,63,15,62,46.666666666666664,140,16,3,5,3.0
57,0,49,0,486,6,1,0,1,32,61,74,55.666666666666664,167,25,3,0,9.0
0,230,89,141,-28,11,1,0,0,94,84,52,76.66666666666667,230,16,4,1,22.0
62,101,88,13,-243,8,1,0,0,15,65,21,33.666666666666664,101,14,4,6,-2.0
73,129,9,120,226,8,1,0,0,12,20,97,43.0,129,15,4,0,1.0
84,156,45,111,303,11,1,0,0,69,29,58,52.0,156,13,4,5,-2.0
95,158,18,140,-185,14,1,0,0,95,15,48,52.666666666666664,158,28,4,6,15.0
106,120,87,33,96,7,1,0,0,62,35,23,40.0,120,11,4,3,-17.0
117,175,61,114,-172,14,1,1,0,48,83,44,58.333333333333336,175,17,4,2,6.0
128,122,92,30,119,10,1,0,1,39,47,36,40.666666666666664,122,29,4,0,12.0
139,60,87,0,261,7,1,0,1,47,96,20,54.333333333333336,163,10,4,2,-19.0
1,134,43,91,406,10,1,0,0,45,49,40,44.666666666666664,134,17,4,2,7.0
12,127,10,117,104,9,1,0,1,40,81,6,42.333333333333336,127,24,4,2,7.0
23,171,9,162,-238,13,1,0,0,68,13,90,57.0,171,22,4,0,-2.0
34,237,16,221,435,11,1,0,0,58,83,96,79.0,237,28,4,6,6.0
45,215,47,168,420,7,1,0,0,95,44,76,71.66666666666667,215,20,4,5,-8.0
56,141,57,84,-48,11,1,1,1,49,67,25,47.0,141,18,4,3,-2.0
58,117,42,75,-66,13,1,0,0,43,42,32,39.0,117,13,4,5,-5.0
59,156,22,134,514,7,1,0,0,63,85,8,52.0,156,16,4,1,3.0
60,75,100,0,324,7,1,0,0,33,5,37,25.0,75,19,4,4,3.0
61,152,8,144,364,4,1,0,0,66,69,17,50.666666666666664,152,29,4,0,10.0
63,141,32,109,183,8,1,0,0,35,63,43,47.0,141,22,4,0,-7.0
64,127,40,87,-240,8,1,0,0,48,36,43,42.333333333333336,127,26,4,4,4.0
65,129,39,90,-177,14,1,0,0,72,45,12,43.0,129,16,4,1,-10.0
66,148,10,138,27,4,1,0,0,67,11,70,49.333333333333336,148,29,4,0,13.0
67,197,66,131,388,12,1,0,0,45,58,94,65.66666666666667,197,22,4,0,-7.0
68,58,91,0,0,14,1,0,1,76,73,55,68.0,204,11,4,3,-11.0
69,199,55,144,324,8,1,0,0,62,95,42,66.33333333333333,199,23,4,1,12.0
70,179,49,130,-71,3,1,0,1,12,86,81,59.666666666666664,179,25,4,3,2.0
71,153,68,85,109,15,1,0,0,45,92,16,51.0,153,20,4,5,-5.0
72,41,34,7,-141,5,1,0,0,17,7,17,13.666666666666666,41,10,4,2,-10.0
74,160,69,91,-56,6,1,0,1,66,68,26,53.333333333333336,160,28,4,6,18.0
75,203,99,104,412,13,1,0,0,83,70,50,67.66666666666667,203,13,4,5,-15.0
76,170,52,118,471,9,1,0,0,67,21,82,56.666666666666664,170,12,4,4,-1.0
77,191,64,127,-62,9,1,0,0,69,53,69,63.666666666666664,191,12,4,4,0.0
78,114,86,28,110,9,1,0,0,30,16,68,38.0,114,13,4,5,1.0
79,157,91,66,-93,5,1,0,1,64,31,62,52.333333333333336,157,21,4,6,8.0
80,24,69,0,306,9,1,0,0,33,50,20,34.333333333333336,103,22,4,0,1.0
81,180,14,166,-174,6,1,0,0,17,89,74,60.0,180,24,4,2,2.0
82,135,71,64,-198,9,1,0,0,25,32,78,45.0,135,15,4,0,-9.0
83,147,54,93,344,13,1,0,0,27,94,26,49.0,147,25,4,3,10.0
85,191,67,124,196,12,1,0,0,90,8,93,63.666666666666664,191,17,4,2,-8.0
86,193,87,106,-74,11,1,0,0,43,81,69,64.33333333333333,193,16,4,1,-1.0
87,215,59,156,322,11,1,1,0,68,48,99,71.66666666666667,215,17,4,2,1.0
88,162,93,69,-206,7,1,0,1,68,34,60,54.0,162,18,4,3,1.0
89,80,12,68,14,10,1,0,0,46,15,19,26.666666666666668,80,28,4,6,10.0
90,182,18,164,60,9,1,0,1,89,6,87,60.666666666666664,182,28,4,6,0.0
91,130,12,118,-338,10,1,0,1,16,45,69,43.333333333333336,130,13,4,5,-15.0
92,153,15,138,52,14,1,0,0,32,81,40,51.0,153,21,4,6,8.0
93,107,34,73,413,10,1,0,0,69,6,32,35.666666666666664,107,25,4,3,4.0
94,178,66,112,334,15,1,0,0,10,71,97,59.333333333333336,178,10,4,2,-15.0
96,184,33,151,221,13,1,0,0,87,31,66,61.333333333333336,184,12,4,4,2.0
97,162,19,143,140,10,1,1,0,36,31,95,54.0,162,20,4,5,8.0
98,165,71,94,235,10,1,0,0,31,59,75,55.0,165,17,4,2,-3.0
99,160,32,128,-186,10,1,0,1,46,26,88,53.333333333333336,160,27,4,5,10.0
100,44,71,0,118,6,1,0,1,34,70,63,55.666666666666664,167,27,4,5,0.0
101,12,51,0,225,8,1,0,0,28,48,44,40.0,120,18,4,3,-9.0
102,161,76,85,-350,8,1,0,0,83,28,50,53.666666666666664,161,16,4,1,-2.0
103,200,76,124,-271,7,1,0,0,89,19,92,66.66666666666667,200,25,4,3,9.0
104,104,94,10,-178,8,1,0,1,56,15,33,34.666666666666664,104,14,4,6,-11.0
105,147,5,142,309,9,1,0,1,48,55,44,49.0,147,26,4,4,12.0
107,77,66,11,296,7,1,0,0,7,23,47,25.666666666666668,77,26,4,4,0.0
108,142,17,125,-170,8,1,0,1,46,37,59,47.333333333333336,142,10,4,2,-16.0
109,124,45,79,-93,6,1,0,1,15,96,13,41.333333333333336,124,21,4,6,11.0
110,209,74,135,-45,11,1,0,0,93,59,57,69.66666666666667,209,14,4,6,-7.0
111,18,99,0,367,10,1,0,0,78,27,98,67.66666666666667,203,19,4,4,5.0
112,174,92,82,-355,11,1,0,1,91,13,70,58.0,174,17,4,2,-2.0
113,160,30,130,91,8,1,0,0,66,51,43,53.333333333333336,160,21,4,6,4.0
114,254,89,165,51,15,1,1,0,85,73,96,84.66666666666667,254,28,4,6,7.0
115,22,70,0,287,11,1,0,0,70,52,84,68.66666666666667,206,27,4,5,-1.0
116,4,37,0,95,15,1,0,0,73,5,39,39.0,117,19,4,4,-8.0
118,178,19,159,251,6,1,0,0,11,80,87,59.333333333333336,178,23,4,1,4.0
119,101,17,84,357,5,1,0,0,55,23,23,33.666666666666664,101,21,4,6,-2.0
120,211,52,159,-129,4,1,0,0,64,82,65,70.33333333333333,211,19,4,4,-2.0
121,153,16,137,112,10,1,1,1,75,70,8,51.0,153,12,4,4,-7.0
122,125,56,69,-154,8,1,0,0,28,39,58,41.666666666666664,125,16,4,1,4.0
123,29,77,0,-31,6,1,0,0,96,93,34,74.33333333333333,223,10,4,2,-6.0
124,186,11,175,-129,13,1,0,0,64,66,56,62.0,186,16,4,1,6.0
125,85,87,0,513,13,1,0,0,57,6,22,28.333333333333332,85,17,4,2,1.0
126,210,42,168,-102,8,1,0,1,89,75,46,70.0,210,28,4,6,11.0
127,94,91,3,-42,8,1,0,0,36,49,9,31.333333333333332,94,27,4,5,-1.0
129,147,28,119,246,4,1,0,0,59,19,69,49.0,147,10,4,2,-17.0
130,164,78,86,457,4,1,0,0,83,14,67,54.666666666666664,164,16,4,1,6.0
131,19,70,0,48,6,1,0,0,77,44,76,65.66666666666667,197,22,4,0,6.0
132,164,45,119,124,9,1,0,0,36,76,52,54.666666666666664,164,26,4,4,4.0
133,206,13,193,-152,5,1,0,0,82,43,81,68.66666666666667,206,19,4,4,-7.0
134,221,65,156,-195,13,1,0,0,86,91,44,73.66666666666667,221,10,4,2,-9.0
135,80,52,28,381,11,1,0,1,62,7,11,26.666666666666668,80,21,4,6,11.0
136,131,29,102,16,9,1,0,0,65,47,19,43.666666666666664,131,20,4,5,-1.0
137,165,30,135,258,14,1,0,0,22,69,74,55.0,165,28,4,6,8.0
138,65,96,0,-379,8,1,0,0,12,46,7,21.666666666666668,65,17,4,2,-11.0
140,148,58,90,54,8,1,0,0,23,97,28,49.333333333333336,148,17,4,2,0.0
141,84,40,44,123,9,1,0,0,25,26,33,28.0,84,17,4,2,0.0
142,183,56,127,135,7,1,0,0,68,83,32,61.0,183,26,4,4,9.0
143,73,97,0,91,7,1,0,1,40,26,32,32.666666666666664,98,24,4,2,-2.0
144,201,18,183,95,6,1,0,0,36,93,72,67.0,201,14,4,6,-10.0
145,144,100,44,146,6,1,0,0,26,50,68,48.0,144,12,4,4,-2.0
146,246,60,186,-122,10,1,0,0,90,97,59,82.0,246,14,4,6,2.0
147,209,43,166,-202,14,1,0,0,42,77,90,69.66666666666667,209,28,4,6,14.0
148,111,22,89,58,5,1,0,0,27,37,47,37.0,111,15,4,0,-13.0
149,149,10,139,70,6,1,0,0,94,18,37,49.666666666666664,149,21,4,6,6.0
2,211,25,186,301,6,1,0,0,83,60,68,70.33333333333333,211,16,4,1,-5.0
3,50,29,21,166,7,1,0,0,20,14,16,16.666666666666668,50,19,4,4,3.0
4,106,87,19,-48,10,1,0,1,47,26,33,35.333333333333336,106,29,4,0,10.0
5,144,66,78,268,12,1,0,0,83,26,35,48.0,144,29,4,0,0.0
6,171,43,128,256,6,1,0,0,64,92,15,57.0,171,16,4,1,-13.0
7,107,46,61,-273,15,1,0,0,81,11,15,35.666666666666664,107,19,4,4,3.0
8,150,95,55,18,11,1,0,0,75,58,17,50.0,150,11,4,3,-8.0
9,159,19,140,-129,8,1,0,0,10,98,51,53.0,159,16,4,1,5.0
10,102,43,59,19,6,1,0,1,13,78,11,34.0,102,12,4,4,-4.0
11,61,82,0,209,11,1,0,0,83,66,31,60.0,180,23,4,1,11.0
13,132,81,51,-314,6,1,0,0,40,55,37,44.0,132,12,4,4,-11.0
14,3,90,0,-224,10,1,0,0,12,96,55,54.333333333333336,163,29,4,0,17.0
15,53,68,0,-171,7,1,0,0,31,19,80,43.333333333333336,130,14,4,6,-15.0
16,68,95,0,-143,7,1,0,0,52,85,19,52.0,156,21,4,6,7.0
17,235,66,169,211,5,1,1,1,88,91,56,78.33333333333333,235,22,4,0,1.0
18,183,59,124,476,14,1,0,0,62,52,69,61.0,183,13,4,5,-9.0
19,9,60,0,69,11,1,0,0,50,42,58,50.0,150,22,4,0,9.0
20,173,45,128,-118,10,1,0,0,53,39,81,57.666666666666664,173,16,4,1,-6.0
21,123,43,80,-159,15,1,0,0,17,48,58,41.0,123,22,4,0,6.0
22,39,68,0,254,9,1,0,0,24,6,9,13.0,39,11,4,3,-11.0
24,157,19,138,-40,6,1,0,1,8,84,65,52.333333333333336,157,27,4,5,16.0
25,186,47,139,-43,6,1,1,0,83,94,9,62.0,186,26,4,4,-1.0
26,103,45,58,-70,6,1,0,0,16,59,28,34.333333333333336,103,29,4,0,3.0
27,124,72,52,-170,6,1,0,1,7,88,29,41.333333333333336,124,29,4,0,0.0
28,132,14,118,172,12,1,0,0,71,45,16,44.0,132,14,4,6,-15.0
29,134,87,47,-162,8,1,0,1,21,15,98,44.666666666666664,134,22,4,0,8.0
30,78,60,18,-300,5,1,0,0,27,29,22,26.0,78,22,4,0,0.0
31,172,96,76,174,11,1,0,0,33,58,81,57.333333333333336,172,13,4,5,-9.0
32,166,22,144,45,10,1,0,0,8,85,73,55.333333333333336,166,29,4,0,16.0
33,161,73,88,122,13,1,0,1,20,43,98,53.666666666666664,161,20,4,5,-9.0
35,193,51,142,217,8,1,0,1,80,93,20,64.33333333333333,193,26,4,4,6.0
36,242,66,176,-377,14,1,0,0,63,91,88,80.66666666666667,242,16,4,1,-10.0
37,191,50,141,-274,10,1,0,1,89,34,68,63.666666666666664,191,25,4,3,9.0
38,151,56,95,458,11,1,0,1,85,5,61,50.333333333333336,151,10,4,2,-15.0
39,162,45,117,-207,6,1,0,0,51,69,42,54.0,162,29,4,0,19.0
40,200,12,188,-432,8,1,0,0,9,94,97,66.66666666666667,200,28,4,6,-1.0
41,156,17,139,84,11,1,0,0,69,76,11,52.0,156,27,4,5,-1.0
42,195,75,120,-123,11,1,0,0,81,32,82,65.0,195,20,4,5,-7.0
43,240,88,152,323,8,1,1,0,96,50,94,80.0,240,20,4,5,0.0
44,201,92,109,-44,13,1,0,0,31,77,93,67.0,201,10,4,2,-10.0
46,162,57,105,210,6,1,0,0,70,10,82,54.0,162,21,4,6,11.0
47,233,51,182,480,7,1,0,0,83,52,98,77.66666666666667,233,17,4,2,-4.0
48,169,16,153,290,8,1,0,0,42,47,80,56.333333333333336,169,18,4,3,1.0
49,206,53,153,441,5,1,1,0,94,54,58,68.66666666666667,206,26,4,4,8.0
50,121,59,62,337,7,1,0,0,35,24,62,40.333333333333336,121,13,4,5,-13.0
51,135,26,109,-64,13,1,0,0,20,52,63,45.0,135,29,4,0,16.0
52,228,19,209,-241,9,1,0,0,66,72,90,76.0,228,28,4,6,-1.0
53,53,71,0,354,6,1,1,0,14,73,42,43.0,129,27,4,5,-1.0
54,247,14,233,92,7,1,0,0,90,70,87,82.33333333333333,247,18,4,3,-9.0
55,30,63,0,-219,11,1,0,0,20,63,15,32.666666666666664,98,19,4,4,1.0
57,142,81,61,-74,8,1,0,1,49,32,61,47.333333333333336,142,26,4,4,7.0
0,0,82,0,35,11,1,0,0,89,94,84,89.0,267,13,5,0,17.0
62,41,82,0,-158,11,1,0,1,88,15,65,56.0,168,26,5,6,13.0
73,0,95,0,-225,4,1,0,1,9,12,20,13.666666666666666,41,27,5,0,1.0
84,0,12,0,52,10,1,0,0,45,69,29,47.666666666666664,143,28,5,1,1.0
95,2,62,0,289,9,1,0,0,18,95,15,42.666666666666664,128,21,5,1,-7.0
106,55,67,0,-30,11,1,0,1,87,62,35,61.333333333333336,184,20,5,0,-1.0
117,0,45,0,68,12,1,0,0,61,48,83,64.0,192,30,5,3,10.0
128,0,5,0,152,4,1,0,0,92,39,47,59.333333333333336,178,21,5,1,-9.0
139,111,51,60,437,13,1,0,0,87,47,96,76.66666666666667,230,24,5,4,3.0
1,0,41,0,393,4,1,0,0,43,45,49,45.666666666666664,137,30,5,3,6.0
12,52,57,0,-291,12,1,0,0,10,40,81,43.666666666666664,131,15,5,2,-15.0
23,0,27,0,-125,12,1,1,0,9,68,13,30.0,90,24,5,4,9.0
34,0,12,0,423,8,1,0,0,16,58,83,52.333333333333336,157,16,5,3,-8.0
45,0,52,0,11,12,1,0,0,47,95,44,62.0,186,23,5,3,7.0
56,0,81,0,137,3,1,0,0,57,49,67,57.666666666666664,173,11,5,5,-12.0
58,0,88,0,-125,10,1,1,0,42,43,42,42.333333333333336,127,26,5,6,15.0
59,35,37,0,443,14,1,0,0,22,63,85,56.666666666666664,170,30,5,3,4.0
60,0,11,0,64,15,1,0,0,100,33,5,46.0,138,20,5,0,-10.0
61,35,48,0,261,9,1,0,0,8,66,69,47.666666666666664,143,12,5,6,-8.0
63,0,60,0,-63,5,1,0,0,32,35,63,43.333333333333336,130,26,5,6,14.0
64,0,64,0,197,7,1,0,0,40,48,36,41.333333333333336,124,12,5,6,-14.0
65,0,65,0,185,6,1,0,0,39,72,45,52.0,156,22,5,2,10.0
66,24,83,0,-56,11,1,0,0,10,67,11,29.333333333333332,88,14,5,1,-8.0
67,0,14,0,-31,14,1,1,0,66,45,58,56.333333333333336,169,22,5,2,8.0
68,81,23,58,152,7,1,0,0,91,76,73,80.0,240,20,5,0,-2.0
69,0,78,0,344,5,1,0,0,55,62,95,70.66666666666667,212,29,5,2,9.0
70,0,82,0,255,12,1,1,0,49,12,86,49.0,147,25,5,5,-4.0
71,0,40,0,156,13,1,0,0,68,45,92,68.33333333333333,205,20,5,0,-5.0
72,0,33,0,273,15,1,0,0,34,17,7,19.333333333333332,58,16,5,3,-4.0
74,0,64,0,327,9,1,0,0,69,66,68,67.66666666666667,203,19,5,6,3.0
75,63,66,0,530,8,1,0,0,99,83,70,84.0,252,15,5,2,-4.0
76,0,14,0,309,11,1,0,0,52,67,21,46.666666666666664,140,23,5,3,8.0
77,0,85,0,9,3,1,0,0,64,69,53,62.0,186,30,5,3,7.0
78,0,88,0,-191,11,1,1,0,86,30,16,44.0,132,24,5,4,-6.0
79,0,49,0,-184,13,1,0,0,91,64,31,62.0,186,14,5,1,-10.0
80,88,64,24,122,7,1,0,0,69,33,50,50.666666666666664,152,24,5,4,10.0
81,0,69,0,238,5,1,0,0,14,17,89,40.0,120,21,5,1,-3.0
82,0,66,0,329,10,1,0,1,71,25,32,42.666666666666664,128,27,5,0,6.0
83,0,58,0,-211,9,1,0,0,54,27,94,58.333333333333336,175,14,5,1,-13.0
85,0,68,0,-142,11,1,1,0,67,90,8,55.0,165,19,5,6,5.0
86,0,89,0,-65,4,1,0,0,87,43,81,70.33333333333333,211,18,5,5,-1.0
87,0,57,0,471,12,1,1,1,59,68,48,58.333333333333336,175,29,5,2,11.0
88,0,86,0,-128,14,1,0,1,93,68,34,65.0,195,28,5,1,-1.0
89,0,8,0,-40,9,1,0,1,12,46,15,24.333333333333332,73,30,5,3,2.0
90,0,93,0,-240,4,1,0,0,18,89,6,37.666666666666664,113,18,5,5,-12.0
91,0,64,0,111,9,1,0,0,12,16,45,24.333333333333332,73,29,5,2,11.0
92,0,55,0,-124,9,1,0,1,15,32,81,42.666666666666664,128,21,5,1,-8.0
93,0,40,0,366,10,1,0,1,34,69,6,36.333333333333336,109,11,5,5,-10.0
94,0,51,0,140,7,1,0,0,66,10,71,49.0,147,23,5,3,12.0
96,12,24,0,367,9,1,0,0,33,87,31,50.333333333333336,151,17,5,4,-6.0
97,0,25,0,393,12,1,0,0,19,36,31,28.666666666666668,86,18,5,5,1.0
98,0,37,0,393,15,1,0,0,71,31,59,53.666666666666664,161,25,5,5,7.0
99,0,67,0,-202,11,1,0,0,32,46,26,34.666666666666664,104,30,5,3,5.0
100,85,41,44,388,6,1,0,1,71,34,70,58.333333333333336,175,21,5,1,-9.0
101,46,34,12,422,5,1,0,0,51,28,48,42.333333333333336,127,16,5,3,-5.0
102,0,14,0,-40,5,1,0,1,76,83,28,62.333333333333336,187,15,5,2,-1.0
103,0,32,0,-98,12,1,0,0,76,89,19,61.333333333333336,184,29,5,2,14.0
104,0,21,0,430,4,1,0,0,94,56,15,55.0,165,17,5,4,-12.0
105,0,22,0,360,7,1,0,0,5,48,55,36.0,108,29,5,2,12.0
107,0,68,0,-80,8,1,1,1,66,7,23,32.0,96,29,5,2,0.0
108,0,49,0,164,11,1,0,0,17,46,37,33.333333333333336,100,24,5,4,-5.0
109,0,18,0,-117,10,1,0,1,45,15,96,52.0,156,16,5,3,-8.0
110,0,55,0,251,14,1,0,0,74,93,59,75.33333333333333,226,26,5,6,10.0
111,95,77,18,-48,10,1,0,1,99,78,27,68.0,204,19,5,6,-7.0
112,51,67,0,-310,9,1,0,0,92,91,13,65.33333333333333,196,13,5,0,-6.0
113,54,63,0,336,7,1,0,0,30,66,51,49.0,147,13,5,0,0.0
114,0,69,0,198,11,1,0,1,89,85,73,82.33333333333333,247,18,5,5,5.0
115,79,57,22,474,10,1,1,0,70,70,52,64.0,192,14,5,1,-4.0
116,45,41,4,248,9,1,0,0,37,73,5,38.333333333333336,115,29,5,2,15.0
118,0,52,0,-219,7,1,0,1,19,11,80,36.666666666666664,110,24,5,4,-5.0
119,0,40,0,-239,14,1,0,0,17,55,23,31.666666666666668,95,26,5,6,2.0
120,0,90,0,230,10,1,0,1,52,64,82,66.0,198,15,5,2,-11.0
121,0,96,0,315,12,1,0,0,16,75,70,53.666666666666664,161,12,5,6,-3.0
122,0,58,0,169,15,1,0,0,56,28,39,41.0,123,24,5,4,12.0
123,96,67,29,-133,8,1,0,0,77,96,93,88.66666666666667,266,20,5,0,-4.0
124,0,78,0,124,8,1,0,0,11,64,66,47.0,141,22,5,2,2.0
125,0,31,0,120,10,1,0,0,87,57,6,50.0,150,12,5,6,-10.0
126,0,10,0,63,7,1,0,1,42,89,75,68.66666666666667,206,12,5,6,0.0
127,42,80,0,376,9,1,0,1,91,36,49,58.666666666666664,176,28,5,1,16.0
129,0,82,0,5,8,1,0,1,28,59,19,35.333333333333336,106,11,5,5,-17.0
130,0,20,0,318,7,1,0,0,78,83,14,58.333333333333336,175,17,5,4,6.0
131,112,93,19,125,7,1,0,0,70,77,44,63.666666666666664,191,12,5,6,-5.0
132,0,71,0,-96,13,1,0,0,45,36,76,52.333333333333336,157,20,5,0,8.0
133,0,11,0,182,4,1,0,0,13,82,43,46.0,138,26,5,6,6.0
134,0,14,0,434,13,1,0,0,65,86,91,80.66666666666667,242,26,5,6,0.0
135,0,53,0,23,3,1,0,0,52,62,7,40.333333333333336,121,23,5,3,-3.0
136,0,77,0,471,8,1,0,0,29,65,47,47.0,141,15,5,2,-8.0
137,88,88,0,108,5,1,1,0,30,22,69,40.333333333333336,121,12,5,6,-3.0
138,43,67,0,-158,9,1,0,0,96,12,46,51.333333333333336,154,27,5,0,15.0
140,50,94,0,97,4,1,0,0,58,23,97,59.333333333333336,178,16,5,3,-11.0
141,11,31,0,263,7,1,0,0,40,25,26,30.333333333333332,91,28,5,1,12.0
142,24,67,0,329,10,1,0,0,56,68,83,69.0,207,20,5,0,-8.0
143,159,86,73,76,8,1,0,0,97,40,26,54.333333333333336,163,22,5,2,2.0
144,0,36,0,275,6,1,1,0,18,36,93,49.0,147,29,5,2,7.0
145,11,49,0,170,7,1,0,0,100,26,50,58.666666666666664,176,24,5,4,-5.0
146,0,37,0,-60,11,1,0,0,60,90,97,82.33333333333333,247,30,5,3,6.0
147,47,58,0,85,4,1,0,0,43,42,77,54.0,162,24,5,4,-6.0
148,0,83,0,118,10,1,1,0,22,27,37,28.666666666666668,86,13,5,0,-11.0
149,0,9,0,-140,6,1,0,0,10,94,18,40.666666666666664,122,11,5,5,-2.0
2,25,81,0,-42,4,1,1,0,25,83,60,56.0,168,27,5,0,16.0
3,16,26,0,59,13,1,0,1,29,20,14,21.0,63,19,5,6,-8.0
4,0,92,0,-132,12,1,0,0,87,47,26,53.333333333333336,160,17,5,4,-2.0
5,0,96,0,-4,8,1,0,0,66,83,26,58.333333333333336,175,16,5,3,-1.0
6,82,90,0,164,9,1,0,0,43,64,92,66.33333333333333,199,27,5,0,11.0
7,20,64,0,-148,7,1,0,0,46,81,11,46.0,138,26,5,6,-1.0
8,0,49,0,-241,9,1,0,0,95,75,58,76.0,228,18,5,5,-8.0
9,45,83,0,413,8,1,0,0,19,10,98,42.333333333333336,127,29,5,2,11.0
10,0,82,0,43,10,1,0,0,43,13,78,44.666666666666664,134,24,5,4,-5.0
11,152,91,61,71,9,1,0,0,82,83,66,77.0,231,21,5,1,-3.0
13,0,82,0,-263,6,1,0,0,81,40,55,58.666666666666664,176,13,5,0,-8.0
14,8,5,3,144,9,1,0,0,90,12,96,66.0,198,13,5,0,0.0
15,100,47,53,9,11,1,0,0,68,31,19,39.333333333333336,118,14,5,1,1.0
16,150,82,68,250,13,1,0,0,95,52,85,77.33333333333333,232,26,5,6,12.0
17,0,44,0,48,13,1,0,0,66,88,91,81.66666666666667,245,29,5,2,3.0
18,0,44,0,449,6,1,1,0,59,62,52,57.666666666666664,173,21,5,1,-8.0
19,98,89,9,224,8,1,0,0,60,50,42,50.666666666666664,152,29,5,2,8.0
20,0,9,0,-107,8,1,0,1,45,53,39,45.666666666666664,137,29,5,2,0.0
21,0,63,0,156,14,1,0,0,43,17,48,36.0,108,16,5,3,-13.0
22,0,27,0,300,5,1,0,0,68,24,6,32.666666666666664,98,30,5,3,14.0
24,0,53,0,123,8,1,1,0,19,8,84,37.0,111,23,5,3,-7.0
25,0,13,0,-128,8,1,0,0,47,83,94,74.66666666666667,224,20,5,0,-3.0
26,44,65,0,213,8,1,0,0,45,16,59,40.0,120,13,5,0,-7.0
27,0,24,0,206,11,1,0,0,72,7,88,55.666666666666664,167,17,5,4,4.0
28,0,77,0,218,11,1,0,0,14,71,45,43.333333333333336,130,25,5,5,8.0
29,0,51,0,-271,14,1,0,0,87,21,15,41.0,123,17,5,4,-8.0
30,0,62,0,-65,13,1,1,0,60,27,29,38.666666666666664,116,29,5,2,12.0
31,0,36,0,249,8,1,0,0,96,33,58,62.333333333333336,187,19,5,6,-10.0
32,0,32,0,395,14,1,0,0,22,8,85,38.333333333333336,115,22,5,2,3.0
33,42,83,0,36,8,1,0,0,73,20,43,45.333333333333336,136,22,5,2,0.0
35,0,41,0,429,6,1,0,1,51,80,93,74.66666666666667,224,26,5,6,4.0
36,0,30,0,-115,9,1,0,0,66,63,91,73.33333333333333,220,23,5,3,-3.0
37,0,27,0,230,7,1,0,0,50,89,34,57.666666666666664,173,27,5,0,4.0
38,0,39,0,-19,11,1,0,0,56,85,5,48.666666666666664,146,29,5,2,2.0
39,0,39,0,-371,8,1,0,0,45,51,69,55.0,165,16,5,3,-13.0
40,0,55,0,59,13,1,0,0,12,9,94,38.333333333333336,115,30,5,3,14.0
41,38,81,0,271,13,1,0,0,17,69,76,54.0,162,29,5,2,-1.0
42,43,46,0,403,7,1,0,0,75,81,32,62.666666666666664,188,14,5,1,-15.0
43,0,39,0,235,12,1,0,1,88,96,50,78.0,234,15,5,2,1.0
44,54,79,0,-68,9,1,0,0,92,31,77,66.66666666666667,200,12,5,6,-3.0
46,0,8,0,208,6,1,0,0,57,70,10,45.666666666666664,137,12,5,6,0.0
47,23,38,0,121,9,1,0,0,51,83,52,62.0,186,18,5,5,6.0
48,0,7,0,495,10,1,0,0,16,42,47,35.0,105,15,5,2,-3.0
49,0,11,0,11,11,1,0,0,53,94,54,67.0,201,13,5,0,-2.0
50,0,40,0,258,4,1,0,1,59,35,24,39.333333333333336,118,20,5,0,7.0
51,0,81,0,282,7,1,0,0,26,20,52,32.666666666666664,98,14,5,1,-6.0
52,0,81,0,504,10,1,0,0,19,66,72,52.333333333333336,157,22,5,2,8.0
53,112,59,53,271,12,1,0,0,71,14,73,52.666666666666664,158,26,5,6,4.0
54,0,25,0,-173,9,1,0,0,14,90,70,58.0,174,28,5,1,2.0
55,68,38,30,-171,14,1,1,0,63,20,63,48.666666666666664,146,19,5,6,-9.0
57,0,58,0,364,12,1,0,0,81,49,32,54.0,162,29,5,2,10.0
0,35,50,0,238,6,1,0,0,82,89,94,88.33333333333333,265,18,6,1,20.0
62,129,88,41,-90,15,1,0,0,82,88,15,61.666666666666664,185,25,6,1,7.0
73,0,50,0,-219,10,1,0,0,95,9,12,38.666666666666664,116,21,6,4,-4.0
84,0,7,0,272,10,1,0,1,12,45,69,42.0,126,11,6,1,-10.0
95,100,98,2,259,7,1,0,0,62,18,95,58.333333333333336,175,25,6,1,14.0
106,87,32,55,305,5,1,0,0,67,87,62,72.0,216,10,6,0,-15.0
